"IDX","IDX_DATETIME","DATA_GUBUN","LOCATION","GATHER_INFO","VALUE_1","VALUE_2","VALUE_3"
"388","2021-01-06 13:00:00","T,H","1162062500",,"28","-3","0"
"389","2021-01-06 13:00:00","T,H","1162064500",,"28","-3","0"
"390","2021-01-06 13:00:00","T,H","1162065500",,"28","-3","0"
"391","2021-01-06 13:00:00","T,H","1162066500",,"28","-3","0"
"392","2021-01-06 13:00:00","T,H","1162068500",,"28","-3","0"
"393","2021-01-06 13:00:00","T,H","1162069500",,"28","-3","0"
"394","2021-01-06 13:00:00","T,H","1162072500",,"28","-3","0"
"395","2021-01-06 13:00:00","T,H","1162073500",,"28","-3","0"
"396","2021-01-06 13:00:00","T,H","1162074500",,"28","-3","0"
"397","2021-01-06 13:00:00","T,H","1162076500",,"28","-3","0"
"398","2021-01-06 13:00:00","T,H","1162077500",,"28","-3","0"
"399","2021-01-06 13:00:00","T,H","1154567000",,"27","-5","0"
"400","2021-01-06 13:00:00","T,H","4121063100",,"27","-5","0"
"401","2021-01-06 13:00:00","T,H","4121063200",,"27","-5","0"
"402","2021-01-06 13:00:00","T,H","4121063300",,"27","-5","0"
"403","2021-01-06 13:00:00","T,H","4121063400",,"27","-5","0"
"404","2021-01-06 13:00:00","T,H","4121064000",,"27","-5","0"
"405","2021-01-06 13:00:00","T,H","4121065000",,"27","-5","0"
"406","2021-01-06 13:00:00","T,H","1159060500",,"30","-4","0"
"407","2021-01-06 13:00:00","T,H","1159062000",,"30","-4","0"
"408","2021-01-06 13:00:00","T,H","1159063000",,"30","-4","0"
"409","2021-01-06 13:00:00","T,H","1159064000",,"30","-4","0"
"410","2021-01-06 13:00:00","T,H","1159065000",,"30","-4","0"
"411","2021-01-06 13:00:00","T,H","1159065100",,"30","-4","0"
"412","2021-01-06 13:00:00","T,H","1162058500",,"30","-4","0"
"413","2021-01-06 13:00:00","T,H","1162063000",,"30","-4","0"
"414","2021-01-06 13:00:00","T,H","1165053000",,"30","-4","0"
"415","2021-01-06 13:00:00","T,H","1165055000",,"30","-4","0"
"416","2021-01-06 13:00:00","T,H","1165056000",,"30","-4","0"
"417","2021-01-06 13:00:00","T,H","1165057000",,"30","-4","0"
"418","2021-01-06 13:00:00","T,H","1165058000",,"30","-4","0"
"419","2021-01-06 13:00:00","T,H","1165058100",,"30","-4","0"
"420","2021-01-06 13:00:00","T,H","1165059000",,"30","-4","0"
"421","2021-01-06 13:00:00","T,H","1165060000",,"30","-4","0"
"422","2021-01-06 13:00:00","T,H","1165061000",,"30","-4","0"
"423","2021-01-06 13:00:00","T,H","1165062000",,"30","-4","0"
"424","2021-01-06 13:00:00","T,H","1165062100",,"30","-4","0"
"425","2021-01-06 13:00:00","T,H","1165000000",,"25","-4","0"
"426","2021-01-06 13:00:00","T,H","1165051000",,"25","-4","0"
"427","2021-01-06 13:00:00","T,H","1165052000",,"25","-4","0"
"428","2021-01-06 13:00:00","T,H","1165053100",,"25","-4","0"
"429","2021-01-06 13:00:00","T,H","1165065100",,"25","-4","0"
"430","2021-01-06 13:00:00","T,H","1165065200",,"25","-4","0"
"431","2021-01-06 13:00:00","T,H","1168052100",,"25","-4","0"
"432","2021-01-06 13:00:00","T,H","1168058000",,"25","-4","0"
"433","2021-01-06 13:00:00","T,H","1168059000",,"25","-4","0"
"434","2021-01-06 13:00:00","T,H","1168060000",,"25","-4","0"
"435","2021-01-06 13:00:00","T,H","1168061000",,"25","-4","0"
"436","2021-01-06 13:00:00","T,H","1168063000",,"25","-4","0"
"437","2021-01-06 13:00:00","T,H","1168064000",,"25","-4","0"
"438","2021-01-06 13:00:00","T,H","1168065000",,"25","-4","0"
"439","2021-01-06 13:00:00","T,H","1168065500",,"25","-4","0"
"440","2021-01-06 13:00:00","T,H","1168065600",,"25","-4","0"
"441","2021-01-06 13:00:00","T,H","1168066000",,"25","-4","0"
"442","2021-01-06 13:00:00","T,H","1168069000",,"25","-4","0"
"443","2021-01-06 13:00:00","T,H","1165066000",,"26","-6","0"
"444","2021-01-06 13:00:00","T,H","1168067000",,"25","-4","0"
"445","2021-01-06 13:00:00","T,H","1168070000",,"25","-4","0"
"446","2021-01-06 13:00:00","T,H","1168072000",,"25","-4","0"
"447","2021-01-06 13:00:00","T,H","1168073000",,"25","-4","0"
"448","2021-01-06 13:00:00","T,H","1168074000",,"25","-4","0"
"449","2021-01-06 13:00:00","T,H","1168075000",,"25","-4","0"
"450","2021-01-06 13:00:00","T,H","1171056100",,"25","-4","0"
"451","2021-01-06 13:00:00","T,H","1171057000",,"25","-4","0"
"452","2021-01-06 13:00:00","T,H","1171058000",,"25","-4","0"
"453","2021-01-06 13:00:00","T,H","1171059000",,"25","-4","0"
"454","2021-01-06 13:00:00","T,H","1171060000",,"25","-4","0"
"455","2021-01-06 13:00:00","T,H","1171061000",,"25","-4","0"
"456","2021-01-06 13:00:00","T,H","1171062000",,"25","-4","0"
"457","2021-01-06 13:00:00","T,H","1171063100",,"25","-4","0"
"458","2021-01-06 13:00:00","T,H","1171063200",,"25","-4","0"
"459","2021-01-06 13:00:00","T,H","1171064100",,"25","-4","0"
"460","2021-01-06 13:00:00","T,H","1171064200",,"25","-4","0"
"461","2021-01-06 13:00:00","T,H","1171065000",,"25","-4","0"
"462","2021-01-06 13:00:00","T,H","1171068000",,"25","-4","0"
"463","2021-01-06 13:00:00","T,H","1171072000",,"25","-4","0"
"464","2021-01-06 13:00:00","T,H","1171053100",,"28","-4","0"
"465","2021-01-06 13:00:00","T,H","1171053200",,"28","-4","0"
"466","2021-01-06 13:00:00","T,H","1171054000",,"28","-4","0"
"467","2021-01-06 13:00:00","T,H","1171055000",,"28","-4","0"
"468","2021-01-06 13:00:00","T,H","1171064600",,"28","-4","0"
"469","2021-01-06 13:00:00","T,H","1171064700",,"28","-4","0"
"470","2021-01-06 13:00:00","T,H","4113162500",,"28","-4","0"
"471","2021-01-06 13:00:00","T,H","4145058500",,"28","-4","0"
"472","2021-01-06 13:00:00","T,H","1171056600",,"27","-5","0"
"473","2021-01-06 13:00:00","T,H","1174052000",,"27","-5","0"
"474","2021-01-06 13:00:00","T,H","1174053000",,"27","-5","0"
"475","2021-01-06 13:00:00","T,H","1174054000",,"27","-5","0"
"476","2021-01-06 13:00:00","T,H","1174057000",,"27","-5","0"
"477","2021-01-06 13:00:00","T,H","1174059000",,"27","-5","0"
"478","2021-01-06 13:00:00","T,H","1174060000",,"27","-5","0"
"479","2021-01-06 13:00:00","T,H","1174066000",,"27","-5","0"
"480","2021-01-06 13:00:00","T,H","1174068500",,"27","-5","0"
"481","2021-01-06 13:00:00","T,H","1174069000",,"27","-5","0"
"482","2021-01-06 13:00:00","T,H","1174070000",,"27","-5","0"
"483","2021-01-06 13:00:00","T,H","4145057000",,"27","-5","0"
"484","2021-01-06 13:00:00","T,H","4145058000",,"27","-5","0"
"485","2021-01-06 13:00:00","T,H","4145058200",,"27","-5","0"
"486","2021-01-06 13:00:00","T,H","4145060000",,"27","-5","0"
"487","2021-01-06 13:00:00","T,H","1174051500",,"25","-5","0"
"488","2021-01-06 13:00:00","T,H","1174055000",,"25","-5","0"
"489","2021-01-06 13:00:00","T,H","1174056000",,"25","-5","0"
"490","2021-01-06 13:00:00","T,H","4131054200",,"25","-5","0"
"491","2021-01-06 13:00:00","T,H","4131057000",,"25","-5","0"
"492","2021-01-06 13:00:00","T,H","4131058000",,"25","-5","0"
"493","2021-01-06 13:00:00","T,H","4131059000",,"25","-5","0"
"494","2021-01-06 13:00:00","T,H","4145062000",,"25","-5","0"
"495","2021-01-06 13:00:00","T,H","2600000000",,"33","1","0"
"496","2021-01-06 13:00:00","T,H","2623056000",,"33","1","0"
"497","2021-01-06 13:00:00","T,H","2623057000",,"33","1","0"
"498","2021-01-06 13:00:00","T,H","2626000000",,"33","1","0"
"499","2021-01-06 13:00:00","T,H","2626051000",,"33","1","0"
"500","2021-01-06 13:00:00","T,H","2626052000",,"33","1","0"
"501","2021-01-06 13:00:00","T,H","2626056000",,"33","1","0"
"502","2021-01-06 13:00:00","T,H","2626057000",,"33","1","0"
"503","2021-01-06 13:00:00","T,H","2626058000",,"33","1","0"
"504","2021-01-06 13:00:00","T,H","2626059000",,"33","1","0"
"505","2021-01-06 13:00:00","T,H","2626060000",,"33","1","0"
"506","2021-01-06 13:00:00","T,H","2626074000",,"33","1","0"
"507","2021-01-06 13:00:00","T,H","2626075000",,"33","1","0"
"508","2021-01-06 13:00:00","T,H","2626076100",,"33","1","0"
"509","2021-01-06 13:00:00","T,H","2626076200",,"33","1","0"
"510","2021-01-06 13:00:00","T,H","2641052000",,"33","1","0"
"511","2021-01-06 13:00:00","T,H","2641053000",,"33","1","0"
"512","2021-01-06 13:00:00","T,H","2647000000",,"33","1","0"
"513","2021-01-06 13:00:00","T,H","2647061000",,"33","1","0"
"514","2021-01-06 13:00:00","T,H","2647062000",,"33","1","0"
"515","2021-01-06 13:00:00","T,H","2647063000",,"33","1","0"
"516","2021-01-06 13:00:00","T,H","2647064000",,"33","1","0"
"517","2021-01-06 13:00:00","T,H","2647065000",,"33","1","0"
"518","2021-01-06 13:00:00","T,H","2647066000",,"33","1","0"
"519","2021-01-06 13:00:00","T,H","2647067000",,"33","1","0"
"520","2021-01-06 13:00:00","T,H","2647068000",,"33","1","0"
"521","2021-01-06 13:00:00","T,H","2647069000",,"33","1","0"
"522","2021-01-06 13:00:00","T,H","2647070000",,"33","1","0"
"523","2021-01-06 13:00:00","T,H","2647072000",,"33","1","0"
"524","2021-01-06 13:00:00","T,H","2647073000",,"33","1","0"
"525","2021-01-06 13:00:00","T,H","2650074000",,"33","1","0"
"526","2021-01-06 13:00:00","T,H","2611000000",,"33","1","0"
"527","2021-01-06 13:00:00","T,H","2611051000",,"33","1","0"
"528","2021-01-06 13:00:00","T,H","2611052000",,"33","1","0"
"529","2021-01-06 13:00:00","T,H","2611053000",,"33","1","0"
"530","2021-01-06 13:00:00","T,H","2611054500",,"33","1","0"
"531","2021-01-06 13:00:00","T,H","2611056000",,"33","1","0"
"532","2021-01-06 13:00:00","T,H","2611057000",,"33","1","0"
"533","2021-01-06 13:00:00","T,H","2611058000",,"33","1","0"
"534","2021-01-06 13:00:00","T,H","2611059000",,"33","1","0"
"535","2021-01-06 13:00:00","T,H","2611060000",,"33","1","0"
"536","2021-01-06 13:00:00","T,H","2614000000",,"33","1","0"
"537","2021-01-06 13:00:00","T,H","2614051000",,"33","1","0"
"538","2021-01-06 13:00:00","T,H","2614052000",,"33","1","0"
"539","2021-01-06 13:00:00","T,H","2614053000",,"33","1","0"
"540","2021-01-06 13:00:00","T,H","2614054000",,"33","1","0"
"541","2021-01-06 13:00:00","T,H","2614056000",,"33","1","0"
"542","2021-01-06 13:00:00","T,H","2614057000",,"33","1","0"
"543","2021-01-06 13:00:00","T,H","2614059000",,"33","1","0"
"544","2021-01-06 13:00:00","T,H","2614061500",,"33","1","0"
"545","2021-01-06 13:00:00","T,H","2614063000",,"33","1","0"
"546","2021-01-06 13:00:00","T,H","2614064000",,"33","1","0"
"547","2021-01-06 13:00:00","T,H","2614065000",,"33","1","0"
"548","2021-01-06 13:00:00","T,H","2614066000",,"33","1","0"
"549","2021-01-06 13:00:00","T,H","2617051000",,"33","1","0"
"550","2021-01-06 13:00:00","T,H","2617052000",,"33","1","0"
"551","2021-01-06 13:00:00","T,H","2617053000",,"33","1","0"
"552","2021-01-06 13:00:00","T,H","2617055000",,"33","1","0"
"553","2021-01-06 13:00:00","T,H","2617056000",,"33","1","0"
"554","2021-01-06 13:00:00","T,H","2620053000",,"33","1","0"
"555","2021-01-06 13:00:00","T,H","2620054000",,"33","1","0"
"556","2021-01-06 13:00:00","T,H","2620055000",,"33","1","0"
"557","2021-01-06 13:00:00","T,H","2620058500",,"33","1","0"
"558","2021-01-06 13:00:00","T,H","2620059000",,"33","1","0"
"559","2021-01-06 13:00:00","T,H","2620060500",,"33","1","0"
"560","2021-01-06 13:00:00","T,H","2638052000",,"33","1","0"
"561","2021-01-06 13:00:00","T,H","2638053000",,"33","1","0"
"562","2021-01-06 13:00:00","T,H","2638062000",,"33","1","0"
"563","2021-01-06 13:00:00","T,H","2638063000",,"33","1","0"
"564","2021-01-06 13:00:00","T,H","2614068000",,"33","1","0"
"565","2021-01-06 13:00:00","T,H","2617000000",,"32","1","0"
"566","2021-01-06 13:00:00","T,H","2617064500",,"32","1","0"
"567","2021-01-06 13:00:00","T,H","2617065000",,"32","1","0"
"568","2021-01-06 13:00:00","T,H","2617066000",,"32","1","0"
"569","2021-01-06 13:00:00","T,H","2617068000",,"32","1","0"
"570","2021-01-06 13:00:00","T,H","2623051000",,"32","1","0"
"571","2021-01-06 13:00:00","T,H","2623052000",,"32","1","0"
"572","2021-01-06 13:00:00","T,H","2623060000",,"32","1","0"
"573","2021-01-06 13:00:00","T,H","2623061000",,"32","1","0"
"574","2021-01-06 13:00:00","T,H","2623077000",,"32","1","0"
"575","2021-01-06 13:00:00","T,H","2623078000",,"32","1","0"
"576","2021-01-06 13:00:00","T,H","2629000000",,"32","1","0"
"577","2021-01-06 13:00:00","T,H","2629051000",,"32","1","0"
"578","2021-01-06 13:00:00","T,H","2629053000",,"32","1","0"
"579","2021-01-06 13:00:00","T,H","2629054000",,"32","1","0"
"580","2021-01-06 13:00:00","T,H","2629055000",,"32","1","0"
"581","2021-01-06 13:00:00","T,H","2629056000",,"32","1","0"
"582","2021-01-06 13:00:00","T,H","2629064500",,"32","1","0"
"583","2021-01-06 13:00:00","T,H","2629068000",,"32","1","0"
"584","2021-01-06 13:00:00","T,H","2629069000",,"32","1","0"
"585","2021-01-06 13:00:00","T,H","2629070000",,"32","1","0"
"586","2021-01-06 13:00:00","T,H","2629071000",,"32","1","0"
"587","2021-01-06 13:00:00","T,H","2617057000",,"32","0","0"
"588","2021-01-06 13:00:00","T,H","2617059000",,"32","0","0"
"589","2021-01-06 13:00:00","T,H","2617060000",,"32","0","0"
"590","2021-01-06 13:00:00","T,H","2623000000",,"32","0","0"
"591","2021-01-06 13:00:00","T,H","2623064000",,"32","0","0"
"592","2021-01-06 13:00:00","T,H","2623066000",,"32","0","0"
"593","2021-01-06 13:00:00","T,H","2623067000",,"32","0","0"
"594","2021-01-06 13:00:00","T,H","2623068000",,"32","0","0"
"595","2021-01-06 13:00:00","T,H","2623070000",,"32","0","0"
"596","2021-01-06 13:00:00","T,H","2623071000",,"32","0","0"
"597","2021-01-06 13:00:00","T,H","2623072000",,"32","0","0"
"598","2021-01-06 13:00:00","T,H","2623074000",,"32","0","0"
"599","2021-01-06 13:00:00","T,H","2623075000",,"32","0","0"
"600","2021-01-06 13:00:00","T,H","2623076000",,"32","0","0"
"601","2021-01-06 13:00:00","T,H","2653065000",,"32","0","0"
"602","2021-01-06 13:00:00","T,H","2653066000",,"32","0","0"
"603","2021-01-06 13:00:00","T,H","2653066100",,"32","0","0"
"604","2021-01-06 13:00:00","T,H","2620000000",,"33","1","0"
"605","2021-01-06 13:00:00","T,H","2620063000",,"33","1","0"
"606","2021-01-06 13:00:00","T,H","2620064000",,"33","1","0"
"607","2021-01-06 13:00:00","T,H","2620067000",,"33","1","0"
"608","2021-01-06 13:00:00","T,H","2629061000",,"33","1","0"
"609","2021-01-06 13:00:00","T,H","2629062000",,"33","1","0"
"610","2021-01-06 13:00:00","T,H","2629063000",,"33","1","0"
"611","2021-01-06 13:00:00","T,H","2620065000",,"33","1","0"
"612","2021-01-06 13:00:00","T,H","2620066000",,"33","1","0"
"613","2021-01-06 13:00:00","T,H","2623054000",,"32","1","0"
"614","2021-01-06 13:00:00","T,H","2623055000",,"32","1","0"
"615","2021-01-06 13:00:00","T,H","2632051000",,"32","1","0"
"616","2021-01-06 13:00:00","T,H","2632052100",,"32","1","0"
"617","2021-01-06 13:00:00","T,H","2632055000",,"32","1","0"
"618","2021-01-06 13:00:00","T,H","2632056000",,"32","1","0"
"619","2021-01-06 13:00:00","T,H","2632056100",,"32","1","0"
"620","2021-01-06 13:00:00","T,H","2632057100",,"32","1","0"
"621","2021-01-06 13:00:00","T,H","2632057200",,"32","1","0"
"622","2021-01-06 13:00:00","T,H","2632057300",,"32","1","0"
"623","2021-01-06 13:00:00","T,H","2626054500",,"33","1","0"
"624","2021-01-06 13:00:00","T,H","2626055000",,"33","1","0"
"625","2021-01-06 13:00:00","T,H","2641000000",,"33","1","0"
"626","2021-01-06 13:00:00","T,H","2641051000",,"33","1","0"
"627","2021-01-06 13:00:00","T,H","2641055500",,"33","1","0"
"628","2021-01-06 13:00:00","T,H","2641057000",,"33","1","0"
"629","2021-01-06 13:00:00","T,H","2641058000",,"33","1","0"
"630","2021-01-06 13:00:00","T,H","2641059000",,"33","1","0"
"631","2021-01-06 13:00:00","T,H","2641059100",,"33","1","0"
"632","2021-01-06 13:00:00","T,H","2641060000",,"33","1","0"
"633","2021-01-06 13:00:00","T,H","2641061000",,"33","1","0"
"634","2021-01-06 13:00:00","T,H","2641068000",,"33","1","0"
"635","2021-01-06 13:00:00","T,H","2641069000",,"33","1","0"
"636","2021-01-06 13:00:00","T,H","2629057000",,"28","1","0"
"637","2021-01-06 13:00:00","T,H","2629058000",,"28","1","0"
"638","2021-01-06 13:00:00","T,H","2629059000",,"28","1","0"
"639","2021-01-06 13:00:00","T,H","2629060000",,"28","1","0"
"640","2021-01-06 13:00:00","T,H","2632000000",,"32","1","0"
"641","2021-01-06 13:00:00","T,H","2632052000",,"32","1","0"
"642","2021-01-06 13:00:00","T,H","2644000000",,"32","1","0"
"643","2021-01-06 13:00:00","T,H","2644051000",,"32","1","0"
"644","2021-01-06 13:00:00","T,H","2644052000",,"32","1","0"
"645","2021-01-06 13:00:00","T,H","2653058000",,"32","1","0"
"646","2021-01-06 13:00:00","T,H","2653059100",,"32","1","0"
"647","2021-01-06 13:00:00","T,H","2653059300",,"32","1","0"
"648","2021-01-06 13:00:00","T,H","2653061000",,"32","1","0"
"649","2021-01-06 13:00:00","T,H","2632053000",,"32","1","0"
"650","2021-01-06 13:00:00","T,H","2632054100",,"32","1","0"
"651","2021-01-06 13:00:00","T,H","2632054200",,"32","1","0"
"652","2021-01-06 13:00:00","T,H","2632054300",,"32","1","0"
"653","2021-01-06 13:00:00","T,H","2641070000",,"32","1","0"
"654","2021-01-06 13:00:00","T,H","2635000000",,"28","2","0"
"655","2021-01-06 13:00:00","T,H","2635051000",,"28","2","0"
"656","2021-01-06 13:00:00","T,H","2635052500",,"28","2","0"
"657","2021-01-06 13:00:00","T,H","2635053000",,"28","2","0"
"658","2021-01-06 13:00:00","T,H","2650000000",,"28","2","0"
"659","2021-01-06 13:00:00","T,H","2650066000",,"28","2","0"
"660","2021-01-06 13:00:00","T,H","2650067000",,"28","2","0"
"661","2021-01-06 13:00:00","T,H","2650076000",,"28","2","0"
"662","2021-01-06 13:00:00","T,H","2650077000",,"28","2","0"
"663","2021-01-06 13:00:00","T,H","2650078000",,"28","2","0"
"664","2021-01-06 13:00:00","T,H","2650079000",,"28","2","0"
"665","2021-01-06 13:00:00","T,H","2650080000",,"28","2","0"
"666","2021-01-06 13:00:00","T,H","2635052000",,"28","2","0"
"667","2021-01-06 13:00:00","T,H","2635057000",,"28","2","0"
"668","2021-01-06 13:00:00","T,H","2635058000",,"28","2","0"
"669","2021-01-06 13:00:00","T,H","2635059000",,"28","2","0"
"670","2021-01-06 13:00:00","T,H","2635059500",,"28","2","0"
"671","2021-01-06 13:00:00","T,H","2635065000",,"28","2","0"
"672","2021-01-06 13:00:00","T,H","2635066000",,"28","2","0"
"673","2021-01-06 13:00:00","T,H","2650073000",,"28","2","0"
"674","2021-01-06 13:00:00","T,H","2650075000",,"28","2","0"
"675","2021-01-06 13:00:00","T,H","2635054000",,"28","2","0"
"676","2021-01-06 13:00:00","T,H","2635055100",,"28","2","0"
"677","2021-01-06 13:00:00","T,H","2635055200",,"28","2","0"
"678","2021-01-06 13:00:00","T,H","2635055300",,"28","2","0"
"679","2021-01-06 13:00:00","T,H","2635055400",,"28","2","0"
"680","2021-01-06 13:00:00","T,H","2635056000",,"28","2","0"
"681","2021-01-06 13:00:00","T,H","2635061000",,"33","1","0"
"682","2021-01-06 13:00:00","T,H","2635062000",,"33","1","0"
"683","2021-01-06 13:00:00","T,H","2638000000",,"38","-1","0"
"684","2021-01-06 13:00:00","T,H","2638051000",,"38","-1","0"
"685","2021-01-06 13:00:00","T,H","2638054000",,"38","-1","0"
"686","2021-01-06 13:00:00","T,H","2638055000",,"38","-1","0"
"687","2021-01-06 13:00:00","T,H","2638056100",,"38","-1","0"
"688","2021-01-06 13:00:00","T,H","2638056200",,"38","-1","0"
"689","2021-01-06 13:00:00","T,H","2638057100",,"38","-1","0"
"690","2021-01-06 13:00:00","T,H","2638057200",,"38","-1","0"
"691","2021-01-06 13:00:00","T,H","2638058000",,"33","1","0"
"692","2021-01-06 13:00:00","T,H","2638059000",,"33","1","0"
"693","2021-01-06 13:00:00","T,H","2638060100",,"33","1","0"
"694","2021-01-06 13:00:00","T,H","2638060200",,"33","1","0"
"695","2021-01-06 13:00:00","T,H","2638061000",,"33","1","0"
"696","2021-01-06 13:00:00","T,H","2641063500",,"23","1","0"
"697","2021-01-06 13:00:00","T,H","2641066500",,"23","1","0"
"698","2021-01-06 13:00:00","T,H","2641067000",,"23","1","0"
"699","2021-01-06 13:00:00","T,H","2644053000",,"35","0","0"
"700","2021-01-06 13:00:00","T,H","2644055000",,"35","0","0"
"701","2021-01-06 13:00:00","T,H","2644053500",,"37","1","0"
"702","2021-01-06 13:00:00","T,H","2644054500",,"37","1","0"
"703","2021-01-06 13:00:00","T,H","2644056000",,"33","1","0"
"704","2021-01-06 13:00:00","T,H","2644058000",,"33","1","0"
"705","2021-01-06 13:00:00","T,H","2653000000",,"37","1","0"
"706","2021-01-06 13:00:00","T,H","2653060000",,"37","1","0"
"707","2021-01-06 13:00:00","T,H","2653062000",,"37","1","0"
"708","2021-01-06 13:00:00","T,H","2653064500",,"37","1","0"
"709","2021-01-06 13:00:00","T,H","2653067000",,"37","1","0"
"710","2021-01-06 13:00:00","T,H","2653068000",,"37","1","0"
"711","2021-01-06 13:00:00","T,H","2671000000",,"24","2","0"
"712","2021-01-06 13:00:00","T,H","2671025000",,"24","2","0"
"713","2021-01-06 13:00:00","T,H","2671025300",,"24","2","0"
"714","2021-01-06 13:00:00","T,H","2671025600",,"24","2","0"
"715","2021-01-06 13:00:00","T,H","2671031000",,"24","2","0"
"716","2021-01-06 13:00:00","T,H","2671033000",,"23","1","0"
"717","2021-01-06 13:00:00","T,H","2700000000",,"35","-1","0"
"718","2021-01-06 13:00:00","T,H","2711000000",,"35","-1","0"
"719","2021-01-06 13:00:00","T,H","2711054500",,"35","-1","0"
"720","2021-01-06 13:00:00","T,H","2711056500",,"35","-1","0"
"721","2021-01-06 13:00:00","T,H","2711057500",,"35","-1","0"
"722","2021-01-06 13:00:00","T,H","2711058500",,"35","-1","0"
"723","2021-01-06 13:00:00","T,H","2711059500",,"35","-1","0"
"724","2021-01-06 13:00:00","T,H","2711064000",,"35","-1","0"
"725","2021-01-06 13:00:00","T,H","2711065000",,"35","-1","0"
"726","2021-01-06 13:00:00","T,H","2711066000",,"35","-1","0"
"727","2021-01-06 13:00:00","T,H","2711067000",,"35","-1","0"
"728","2021-01-06 13:00:00","T,H","2711068000",,"35","-1","0"
"729","2021-01-06 13:00:00","T,H","2711069000",,"35","-1","0"
"730","2021-01-06 13:00:00","T,H","2714055500",,"35","-1","0"
